unit_id,outcome_id,type,label,url,scope,class_id
u37,r1,video,Factors | Common Factors | Greatest Common Factor (GCF) | Math with Mr. J,https://www.youtube.com/watch?v=IRHwkNBpG_Q,global,
u37,r1,video,Multiples vs. Factors | What are Multiples and Factors? | Math with Mr. J,https://www.youtube.com/watch?v=1qPfLkOEuYY,global,
u37,r1,worksheet,Corbettmaths — Factors (PDF),https://corbettmaths.com/wp-content/uploads/2018/11/Factors-216-pdf.pdf,global,
u37,r2,video,Prime and Composite Numbers | Math with Mr. J,https://www.youtube.com/watch?v=ydm2cxacPIM,global,
u37,r2,video,What are Prime Numbers? | Math with Mr. J,https://www.youtube.com/watch?v=5gBtzdM5M5k,global,
u37,r2,worksheet,Corbettmaths — Prime Numbers (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/prime-numbers-pdf.pdf,global,
u37,r3,video,Box Method Multiplication | 2-Digits x 2-Digits | Math with Mr. J,https://www.youtube.com/watch?v=n3q3XzzIGSY,global,
u37,r3,video,Multiplication: A Step-By-Step Review | How to Multiply | Math with Mr. J,https://www.youtube.com/watch?v=g5TmDrXeiR8,global,
u37,r3,worksheet,Corbettmaths — Multiplication (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/multiplication-pdf.pdf,global,
u37,r4,video,How to Find the Area of Rectangles and Squares | Math with Mr. J,https://www.youtube.com/watch?v=_ejDO6aPPzU,global,
u37,r4,video,How to Find the Area of a Rectangle | Math with Mr. J,https://www.youtube.com/watch?v=vqJmXGIF_1w,global,
u37,r4,worksheet,Corbettmaths — Area of a Rectangle (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/area-of-a-rectangle-pdf.pdf,global,
u37,r5,video,Same Perimeter, Different Areas (Grade 3) | MATH-N-ROLL,https://www.youtube.com/watch?v=0Ho8Az8y4Mw,global,
u37,r5,video,Same Perimeter, Different Area (Grade 3 Math) | JoAnn's School,https://www.youtube.com/watch?v=R4SNnVceMz4,global,
u37,r5,worksheet,Corbettmaths — Area of Rectangles (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/area-of-rectangles-pdf.pdf,global,
u37,r6,video,Finding Volume with Unit Cubes | How to Find Volume | Math with Mr. J,https://www.youtube.com/watch?v=RxkRlIAucMk,global,
u37,r6,video,Volume of Rectangular Prisms | Math with Mr. J,https://www.youtube.com/watch?v=By7sVb2IhFs,global,
u37,r6,worksheet,Corbettmaths — Volume of a Cuboid (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/volume-of-a-cuboid-pdf.pdf,global,
u37,y1,video,Area of Parallelograms | How to Find the Area of a Parallelogram | Math with Mr. J,https://www.youtube.com/watch?v=uj6k22WubCk,global,
u37,y1,video,Area of a Parallelogram (6th Grade Math) | JoAnn's School,https://www.youtube.com/watch?v=pNnZ-WgK0fs,global,
u37,y1,worksheet,Corbettmaths — Area of a Parallelogram (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/area-of-a-parallelogram-pdf1.pdf,global,
u37,y2,video,Finding the Area of a Triangle | A Step-By-Step Guide | Math with Mr. J,https://www.youtube.com/watch?v=-ZPfB1uDjEw,global,
u37,y2,video,How to Find the Area and Perimeter of a Triangle | Math with Mr. J,https://www.youtube.com/watch?v=JCWJihpZ-Lo,global,
u37,y2,worksheet,Corbettmaths — Area of a Triangle (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/area-of-a-triangle-pdf.pdf,global,
u37,y3,video,Volume of Rectangular Prisms | Math with Mr. J,https://www.youtube.com/watch?v=By7sVb2IhFs,global,
u37,y3,video,Volume of a Rectangular Prism (Mastery Check) | Math with Mr. J,https://www.youtube.com/watch?v=4i_XprDGeVs,global,
u37,y3,worksheet,Corbettmaths — Volume of a Cuboid (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/volume-of-a-cuboid-pdf.pdf,global,
